id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3982,0,math success deluxe 2008,topics entertainment,49.99,math success deluxe 2006,,12.9
1549,0,intervideo windvd 8 gold,intervideo,49.99,corel intervideo windvd 8 platinum software for windows authoring software,,69.95
2342,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) works suite 2006,,99.99
4467,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,17.55
5012,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
5538,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft ( r ) windows vista ( tm ) business,,199.99
4760,0,resumemaker professional 12.0,individual software,29.99,resume maker professional 12,,17.95
2670,0,the print shop 22 deluxe,encore,49.99,the printshop pro publisher v22 deluxe dvd-rom,,69.9
5809,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
5962,0,microsoft office 2004 professional ( mac ),microsoft,499.99,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74
680,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe contribute cs3 upgrade,,82.99
479,0,instant immersion 33 languages,topics entertainment,49.99,topics entertainment instant immersion german 2.0,,17.55
2099,0,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
4616,0,quicken 2007 for mac,intuit,69.95,quicken ( r ) 2004 basic,,29.99
3402,0,punch ! professional home design,punch ! software,89.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
6364,0,microsoft office small business 2007,microsoft software,735.33,microsoft office basic edition 2003 license and media,,124.95
5260,0,scansoft paperport 11 5 user license,nuance communications inc.,474.99,scansoft ( r ) paperport ( r ) 11,,99.99
278,0,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,computer associates,,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
6018,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 design premium upgrade,,619.99
1810,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,resume maker professional 12,,17.95
235,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) premier 2003,,499.99
4372,0,bitdefender antivirus 10.0 [ 2 year subscription for 2 pcs ],global-marketing-partners,39.95,01-ssc-6997 sonicwall client/server anti-virus suite subscription license 3 years 10,,64740.21
5813,0,microsoft word 2007 version upgrade,microsoft,109.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8
3226,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,individual software professor teaches microsoft office 2007,,29.99
375,0,sat act and psat 2007 platinum,topics entertainment,58.5,versacheck ( r ) 2003 platinum,,89.99
3501,0,hoyle texas hold 'em poker ( jewel case ),encore,9.99,tournament poker no limit texas holdem,,19.99
2396,0,symantec pcanywhere 12.0 host only,symantec,169.65,pc anywhere ( v12 .0 ) host / remote up symantec 10552372-in,,128.69
170,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
1548,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
1859,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,pinnacle studio plus v11 video editing software for windows consumer video editing software,,99.95
1000,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,the land before time : preschool adventure,brighter-minds-media-inc .,12.9
4909,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
2877,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 master collection upsell from cs1,,2054.99
6433,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0
4757,0,reader rabbit preschool,the-learning-company,29.99,reader rabbit learn to read with phonics ! preschool & kindergarten,,12.95
3906,0,ultimate puzzle games,valusoft,19.99,ultimate puzzle collection,,9.95
4907,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microsoft onenote 2007 upgrade ( pc ),,79.95
4184,0,omnioutliner professional 3.0,csdc,69.95,adobe cs3 flash professional,,724.99
2363,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft office 2004 standard,,369.99
3127,0,the print shop 22 deluxe,encore,49.99,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
5265,0,apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple remote desktop 3 unlimited managed systems,,499.99
5067,0,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
3833,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree ( r ) premium accounting 2007,,499.99
3248,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe indesign cs3 for mac upgrade,,205.99
2722,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3137,0,instant immersion spanish ( audio book ),topics entertainment,,instant immersion japanese ( audio book ) ( audio book ),,19.95
2299,0,professor teaches windows xp,individual software,19.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99
6070,0,sonicwall gms standard edition 10 node license,sonicwall,,goldmine ( r ) standard edition 6.7,,199.99
3920,0,netgear vpn01l vpn client software,netgear,89.99,procurve vpn client software unlimited client licenses,,2598.96
6870,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39
6171,0,adobe after effects cs3,adobe,999.0,adobe software 22070152 after effects 6.5 pbupgrd,,507.0
181,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 web premium upgrade,,517.99
1456,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,sony creative software sound forge audio studio v. 8.0 complete product,,46.47
6035,0,apple logic pro 7.2 upgrade,apple,299.0,filemaker pro 8.5 advanced upgrade,,279.99
2162,0,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
1016,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design standard upgrade,,413.99
2360,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) money 2004 standard,,29.99
2841,0,mavis beacon teaches typing deluxe 16,broderbund,39.99,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99
3922,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion italian 2.0,topics entertainment,20.99
1553,0,avid liquid vs 7 software,avid technology,888.75,onone software smartscale software,,189.99
4618,0,marine aquarium 2.0 ( pc & mac ),encore,29.99,marine aquarium & goldfish screen saver by encore software,,19.99
5621,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2 .,,36.11
4668,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99
3957,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95
6684,0,sound forge 9.0,sony media,399.96,sound forge audio studio 9,,66.89
6481,0,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
6849,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,bias peak le 5 software music production software,,99.0
5620,0,apple . mac 4.0 online service family pack,apple,179.95,apple ilife '06 family pack,,99.99
4819,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) office word 2004 for mac full version,,231.29
6336,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immersion 33 languages,,47.36
6115,0,cakewalk sonar 6 studio,cakewalk,369.0,cakewalk sonar home studio 6 software music production software,,99.0
4012,0,punch ! ultimate deck and landscape,punch ! software,29.0,punch software 25100 punch ! master landscape and home design,punch software,45.99
3877,0,family tree maker 2008 platinum,encore,99.95,family tree maker 11 collector 's edition,,34.9
5392,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09
3930,0,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,92707 tun plus 2005 version upgrade license 1 user win,,66.09
1117,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,,679.99
6327,0,punch ! professional home design,punch ! software,89.99,punch software master landscape professional & home design v 10.0,,69.99
5017,0,systemsuite 8 professional,individual software,49.99,avanquest usa llc system care professional,,43.32
3617,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
5149,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft windows vista business ( pc ),,299.99
2170,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended for mac upgrade,,329.99
2935,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99
3737,0,procurve vpn client software unlimited client licenses,hewlett packard,,punch software 10604 concepts unlimited cad design,,912.97
60,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server,,6594.2
2377,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
5355,0,national geographic photo gallery ( jewel case ),topics entertainment,9.99,national geographic : forces of nature,,12.9
4302,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 web premium upgrade,,517.99
120,0,adobe premiere pro cs3 upgrade,adobe,299.0,premiere pro cs3 mac,,808.15
99,0,instant immersion spanish ( audio book ),topics entertainment,,instant immers italian dlux 2 .,,36.11
4350,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft windows xp pro sp2 retail,,299.99
5748,0,call of duty 2 dvd-rom ( mac ),aspyr media,49.99,nintendo wii : call of duty 3,,19.99
3482,0,adobe after effects cs3,adobe,999.0,15510669dm adobe after effects cs3 professional v. 8 media tlp tlp nonprofit d,,18.88
3491,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft windows vista ultimate upgrade,,239.95
5273,0,corel wordperfect office x3 professional edition,corel,399.99,microsoft office and windows training professional,,29.99
4817,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft r39-00292 open win svr 2003 ext conn,,1863.78
5925,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
5462,0,allume boost xp for windows,smith-micro-software,29.99,allume poser 6 for mac,curious-labs-inc .,169.99
2474,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,apple mac os x server tiger unlimited apple & mac software,,998.95
1399,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,apple ilife '06 family pack software av production software,,99.0
5898,0,instant home design 3.0 [ lb ],topics entertainment,19.99,instant home design 1 ( jc ),,12.9
1269,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
4319,0,quicken 2007 deluxe,intuit,59.95,intuit quicken mac 2007 software finance software,,69.95
433,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office 2004 student/teacher,,145.99
1103,0,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,,adobe photoshop cs3 extended for mac academic,,295.99
4303,0,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
1331,0,sibelius 4 educational edition,sibelius-software-ltd .,329.0,microspot macdraft pe personal edition,,85.99
6656,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe dreamweaver cs3 upgrade,,205.99
