id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
5167,0,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation,"a datta , k dutta , h thomas , d vandermeer , s suresha , k ramamritham",sigmod conference,2002,"e. , suresha , and ramamritham , krithi ( 2002 ) . proxy-based acceleration of dynamically generated","a datta , k dutta , hm thomas , d vandermeer","proceedings of 2002 acm sigmod conference , madison , & hellip ; ,",
8055,0,editor 's notes,,,2001,editor 's notes,tw banta,"implementing outcomes assessment : promise and perils . new & hellip ; ,",
7284,0,privacy-preserving data mining,"r agrawal , r srikant",sigmod conference,2000,privacy preserving aggregates,"r agrawal , r srikant , d thomas","technical report , stanford university ,",
6377,0,the algres testbed of chimera : an active object-oriented database system,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,1995,modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , ts naos-e-cient","proceedings of the 20th international conference on very & hellip ; ,",
2203,0,efficiently mining long patterns from databases,r jr.,sigmod conference,1998,efficient mining of xml query patterns for caching,"lh yang , ml lee , w hsu","vldb ,",2003.0
15788,0,discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,data conversion rules from network to relational databases,"j fong , c bloor","information and software technology ,",
1011,0,the mariposa distributed database management system,j sidell,sigmod record,1996,a genetic algorithm for fragment allocation in a distributed database system,"a corcoran , j hale","proc . 1994 acm symp . applied computing ,",1994.0
6919,0,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin","the vldb journal the international journal on very large & hellip ; ,",1996.0
8062,0,shoring up persistent applications,"m carey , d dewitt , m franklin , n hall , m mcauliffe , j naughton , d schuh , m solomon , c tan , o tsatalos , s white , m zwilling",sigmod conference,1994,shoring up persistent applications . in 1994 acm sigmod conf . 1994,m careyâ ? ¦,mineapolis,
4047,0,the multidimensional database system rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",sigmod conference,1998,querying multidimensional databases .,acms anthology,,
479,0,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,a deductive object-oriented database for data intensive application development,"aaa fernandes , ml barja , nw paton , mh williams",,
15766,0,ofl : a functional execution model for object query languages,"g gardarin , f machuca , p pucheral",sigmod conference,1995,fql-a functional query language,"p beneman , re frankel","proceedings , acm-sigmod ,",
12145,0,mining system audit data : opportunities and challenges,"w lee , w fan",sigmod record,2001,the interim chair : special challenges and opportunities,ag rud jr,"new directions for higher education ,",2004.0
10105,0,the multidimensional database system rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",sigmod conference,1998,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",
7364,0,chair 's message,,,2001,treasurer 's message,j hammer,sigmod,2000.0
17111,0,implementation aspects of an object-oriented dbms,"a dogac , m altinel , c ozkan , i durusoy",sigmod record,1995,implementation of schema evolution in object-oriented databases,"j banerjee , wk semantics","proceedings of the 1987 acm sigmod intenational conference & hellip ; ,",
11640,0,guest editor 's introduction,,,2002,guest editorial,gh rassool,"journal of advanced nursing ,",2000.0
12460,0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,query processing in main memory database management systems,"tj lehman , mj carey","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0
5643,0,highly concurrent cache consistency for indices in client-server database systems,"m zaharioudakis , m carey",sigmod conference,1997,concurrency control and recovery in database systems,"pa bernstein , v hadzilacos , n goodman",,1987.0
14828,0,parametric query optimization,"y ioannidis , r ng , k shim , t sellis",vldb j.,1997,parametric query optimization for distributed databases basd on load conditions,"s ganguly , r krishnamurthy","proc . of comad intl. conf . on management of data ,",
3055,0,online query processing,,,2001,avoiding ordering and grouping in query processing,"x wang , m cherniack","vldb ,",
5523,0,open object database management systems,,,1994,database management systems in 1990,jl berg,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
11889,0,a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,integration of data mining and relational databases,"a netz , s chaudhuri , j bernhardt , u fayyad",proc .,2000.0
3836,0,aurora : a new model and architecture for data stream management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003,architectures for object data management,ja orenstein,,
2849,0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,a study of index structures for main memory database management systems,"tj lehman , mj carey","vldb ,",1986.0
13461,0,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997,extraction of object-oriented schemas from existing relational databases : a form-driven approach,"m malki , a flory , mk rahmouni","informatica ,",2002.0
8467,0,streaming queries over streaming data,"s chandrasekaran , m franklin",vldb,2002,approximate frequency counts over streaming data,"g manku , r motwani","proceedings of the 28th international conference on very & hellip ; ,",
6692,0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,vertical partitioning algorithms for database design,"s navathe , s ceri , g wiederhold , j dou","acm transactions on database systems ,",1984.0
16637,0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the gc-tree : a high-dimensional index structure for similarity search in image databases,"gh cha , cw chung","ieee transactions on multimedia ,",2002.0
2578,0,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,load shedding in a data stream management system,"q jiang , s chakravarthy",,
4072,0,a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",sigmod conference,1995,a survey and critique of advanced transaction models,c mohan,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
14577,0,sideway value algebra for object-relational databases,"g жzsoyoglu , a al-hamdani , i altingіvde , s жzel , ж ulusoy , z жzsoyoglu",vldb,2002,java and relational databases,"g clossman , p shaw , m hapner , j klein , r","proceedings of 1998 acm sigmod conference on management of & hellip ; ,",
5057,0,toward learning based web query processing,"y diao , h lu , s chen , z tian",vldb,2000,online query processing,"jm hellerstein , pj haas","proceedings of the acm sigmod international conference on & hellip ; ,",
10918,0,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,srikant r. fastalgorithms formining association rules in large databases,r agrawal,"proceedings of the 20th international conference on very & hellip ; ,",
9167,0,editor 's notes,j widom,sigmod record,1995,editors ' notes,"pj gray , tw banta","new directions for higher education ,",
8105,0,efendi : federated database system of cadlab,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",sigmod conference,1995,research issues in federated database systems,"s conrad , b eaglestone , w hasselbring , m roantree ,","sigmod record ,",1997.0
4296,0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,supporting top-k join queries in relational databases,"if ilyas , wg aref , ak elmagarmid","the vldb journal ,",2004.0
14351,0,temporal database bibliography update,"v tsotras , a kumar",sigmod record,1996,an annotated bibliography on real-time database systems,o ulusoy,"sigmod record ,",1995.0
15017,0,"semantic web workshop : models , architectures and management",,,2001,special section on semantic web and data management,"r meersman , a sheth","acm sigmod record ,",2002.0
13597,0,parallel database systems 101,j gray,sigmod conference,1995,parallel execution of test runs for database application systems,"f haftmann , d kossmann , e lo","proceedings of the 31st international conference on very & hellip ; ,",2005.0
108,0,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,implementation of logiclal query languages for databases ( abstract only ),jd ullman,"proceedings of the 1985 acm sigmod international conference & hellip ; ,",1985.0
12597,0,provision of market services for eco compliant electronic market places,"s arpinar , a dogac",sigmod record,2000,competitive strategies for electronic marketplaces,drt kollmann,"electronic markets ,",2000.0
